"","jobID","Formula","Date_day","MD_Amp","MD_Steam","MD_Temp","MD_Temp_PL","MD_Performance","Status"
"777",44520,"552S-KN PIG GRW2",2019-10-11,266,1053,71,85,19,"FALSE"
"778",44523,"552S-KN PIG GRW2",2019-10-11,261,1005.5,71.5,81,17,"FALSE"
"779",44524,"552SF-WD PIG GRW2",2019-10-11,270,1026,70,84,18,"FALSE"
"780",44539,"552SF-WD PIG GRW2",2019-10-12,284.5,1025.5,71,85,18,"FALSE"
"781",44540,"553LF-SWD PIG FIN1",2019-10-12,274.5,1061,72,87,17,"FALSE"
"782",44544,"0.00",2019-10-12,317,1040,70,86,19,"TRUE"
"783",44545,"553LF-WD PIG FIN1",2019-10-12,337.5,1092,71,88,19,"TRUE"
"784",44550,"552S-KN PIG GRW2",2019-10-12,273,1043,71,86,17,"FALSE"
"785",44556,"553LF-WD PIG FIN1",2019-10-12,268,1019,72,86,15,"FALSE"
"786",44558,"553L PIG FIN1",2019-10-13,289,1057,70,86,18,"FALSE"
"787",44584,"552SF-SWD PIG GRW2",2019-10-15,281,1025.5,69,84.5,18,"FALSE"
"788",44594,"553LF-SWD PIG FIN1",2019-10-15,270,1033,71,90,17,"FALSE"
"789",44599,"552SF-WD PIG GRW2",2019-10-15,267.5,1045,72,87,17,"FALSE"
"790",44606,"552S-KN PIG GRW2",2019-10-15,300,1228,71,87,21,"TRUE"
"791",44611,"553L PIG FIN1",2019-10-15,330.5,1310.5,73,89,21,"TRUE"
"792",44613,"552SF-WD PIG GRW2",2019-10-15,288,1164,72,87,19,"FALSE"
"793",44625,"566 GESTATION",2019-10-16,324.5,1044,70.5,88,20,"TRUE"
"794",44627,"553LF-WD PIG FIN1",2019-10-16,331,1034,70,90,18,"TRUE"
"795",44630,"553L PIG FIN1",2019-10-16,341,1108,71,86,21,"TRUE"
"796",44633,"552SF-WD PIG GRW2",2019-10-16,314,1204,71,86,21,"TRUE"
"797",44638,"553L PIG FIN1",2019-10-16,328,1055,71,86,21,"TRUE"
"798",44642,"552SF-WD PIG GRW2",2019-10-17,294,1071,71,85,19,"TRUE"
"799",44649,"553LF-SWD PIG FIN1",2019-10-17,297,1013.5,70,85,18,"TRUE"
"800",44653,"552/S1T PIG GRW2",2019-10-17,286,1043,69,85,17,"FALSE"
"801",44657,"552SF-WD PIG GRW2",2019-10-17,277,1071,71,85,18,"FALSE"
"802",44659,"552S-KN PIG GRW2",2019-10-17,303,1089,71,82,19,"TRUE"
"803",44663,"553LF/553LFPL PIG FIN1",2019-10-17,360,1124,70,82,19,"TRUE"
"804",44666,"553LF-WD PIG FIN1",2019-10-17,358,1155,70,81,19,"TRUE"
"805",44668,"552SF-WD PIG GRW2",2019-10-17,309,1303,73,84,18,"TRUE"
"806",44671,"562 GILT GRW",2019-10-17,340.5,1030,72,86,16,"TRUE"
"807",44672,"553L PIG FIN1",2019-10-17,325,1048,70,85,18,"TRUE"
"808",44673,"553LF-WD PIG FIN1",2019-10-17,343,1057,70,85,18,"TRUE"
"809",44676,"552SF-WD PIG GRW2",2019-10-17,290,1015,73,84.5,17,"FALSE"
"810",44683,"552SF-WD PIG GRW2",2019-10-18,252,1018.5,70,83,16,"FALSE"
"811",44690,"553L PIG FIN1",2019-10-18,349,1352,73,90,20,"TRUE"
"812",44694,"552SF-WD PIG GRW2",2019-10-18,322,1447,73,89,20,"TRUE"
"813",44698,"553LF-WD PIG FIN1",2019-10-18,340.5,1174,73,87,18,"TRUE"
"814",44702,"552SF-SWD PIG GRW2",2019-10-18,289,1057,72,86,17,"FALSE"
"815",44704,"553LFOM-SWD PIG FIN1",2019-10-18,290,1099,72,85,18,"FALSE"
"816",44705,"553LF-WD PIG FIN1",2019-10-19,261.5,1011,74,87,13,"FALSE"
"817",44712,"553LF-SWD PIG FIN1",2019-10-19,302,1005,70.5,86.5,16,"TRUE"
"818",44714,"553L PIG FIN1",2019-10-19,300,1048,70,85,16,"TRUE"
"819",44717,"552SF-WD PIG GRW2",2019-10-19,282,1096,72,86,16,"FALSE"
"820",44720,"553SPF-WD",2019-10-19,310,1060.5,71,86,18,"TRUE"
"821",44722,"553L PIG FIN1",2019-10-19,344,1110,70,85,19,"TRUE"
"822",44723,"553SPF-WD",2019-10-19,319,1080,71,85,18,"TRUE"
"823",44734,"553L PIG FIN1",2019-10-19,334,1082.5,70,86,18,"TRUE"
"824",44744,"552SF-WD PIG GRW2",2019-10-20,282,1001,70,87,16,"FALSE"
"825",44749,"552SF-WD PIG GRW2",2019-10-20,306,1066,71.5,87,18,"TRUE"
"826",44750,"552/S1T PIG GRW2",2019-10-20,304,1082,70,85,18,"TRUE"
"827",44752,"553LF-WD PIG FIN1",2019-10-20,342,1036,69,85,18,"TRUE"
"828",44753,"553L PIG FIN1",2019-10-20,326.5,1101,71,87,18,"TRUE"
"829",44755,"552SF-WD PIG GRW2",2019-10-20,268,1029.5,73,87,14,"FALSE"
"830",44762,"553LF-WD PIG FIN1",2019-10-21,288,1011,70,89,15,"FALSE"
"831",44767,"553LF-WD PIG FIN1",2019-10-21,324,1052,70,89,16,"TRUE"
"832",44770,"552S-KN PIG GRW2",2019-10-21,314,1178,71,90,18,"TRUE"
"833",44773,"552SF-WD PIG GRW2",2019-10-21,312,1087,70,86,18,"TRUE"
"834",44775,"553L PIG FIN1",2019-10-21,301,1101,70,88,18,"TRUE"
"835",44779,"552F-WD PIG GRW2",2019-10-21,331,1199,70,88,18,"TRUE"
"836",44785,"552F-WD PIG GRW2",2019-10-21,323,1216,71,88,18,"TRUE"
"837",44789,"552SF-SWD PIG GRW2",2019-10-21,261,1116,72,85,16,"FALSE"
"838",44813,"552F-WD PIG GRW2",2019-10-22,350,1041,69,88,18,"TRUE"
"839",44814,"553L PIG FIN1",2019-10-22,334,1257.5,71,88,19,"TRUE"
"840",44817,"552S-KN PIG GRW2",2019-10-22,295,1101,70,87,19,"TRUE"
"841",44818,"553L PIG FIN1",2019-10-22,323.5,1309,71,89,19,"TRUE"
"842",44820,"553L PIG FIN1",2019-10-22,328,1247,70,88,19,"TRUE"
"843",44823,"562F-WD",2019-10-22,357.5,1117.5,69,88,17,"TRUE"
"844",44827,"552S-KN PIG GRW2",2019-10-23,297,1099,70,86,17,"TRUE"
"845",44836,"552F-WD PIG GRW2",2019-10-23,333.5,1323,71,86,19,"TRUE"
"846",44839,"566 GESTATION",2019-10-23,351,1035,69,85,21,"TRUE"
"847",44841,"553LF-WD PIG FIN1",2019-10-23,302,1190,71,86,19,"TRUE"
"848",44843,"552F-WD PIG GRW2",2019-10-23,320,1319,71,87,18,"TRUE"
"849",44846,"553LF-WD PIG FIN1",2019-10-24,302,1088,70,86,18,"TRUE"
"850",44856,"552F-WD PIG GRW2",2019-10-24,297,1309.5,73,90,18,"TRUE"
"851",44858,"562 GILT GRW",2019-10-24,365,1406,71,90,21,"TRUE"
"852",44861,"552S-KN PIG GRW2",2019-10-24,258,1048.5,71,87,16,"FALSE"
"853",44863,"562F-WD",2019-10-24,359,1037,69,89,18,"TRUE"
"854",44865,"566 GESTATION",2019-10-24,347,1195,69,89,21,"TRUE"
"855",44866,"553LF-WD PIG FIN1",2019-10-24,320.5,1206.5,71,90,19,"TRUE"
"856",44868,"553L PIG FIN1",2019-10-24,310,1167,70,87,19,"TRUE"
"857",44873,"553LF-WD PIG FIN1",2019-10-25,287.5,1146.5,72,88,17,"FALSE"
"858",44875,"552F-WD PIG GRW2",2019-10-25,294.5,1004.5,70,86,16,"TRUE"
"859",44882,"553LF-WD PIG FIN1",2019-10-25,280,1064,73,90,16,"FALSE"
"860",44887,"553L PIG FIN1",2019-10-25,302,1055,70,89,18,"TRUE"
"861",44890,"553L PIG FIN1",2019-10-25,290,1110,72,91,18,"FALSE"
"862",44892,"552F-WD PIG GRW2",2019-10-25,316,1196,71,91,18,"TRUE"
"863",44896,"552SF-SWD PIG GRW2",2019-10-25,279.5,1052,70,90,18,"FALSE"
"864",44897,"553LF-SWD PIG FIN1",2019-10-25,304,1198,72,91,18,"TRUE"
"865",44899,"553LFOM-SWD PIG FIN1",2019-10-25,228.5,1048,75,91,14,"FALSE"
"866",44901,"553LF-WD PIG FIN1",2019-10-25,320,1411.5,73,92,20,"TRUE"
"867",44903,"553LF-WD PIG FIN1",2019-10-25,281,1145,74,92,16,"FALSE"
"868",44907,"552F-WD PIG GRW2",2019-10-26,324.5,1207,71,89.5,18,"TRUE"
"869",44916,"552F-WD PIG GRW2",2019-10-26,262.5,1052.5,69.5,83.5,14,"FALSE"
"870",44923,"552S-KN PIG GRW2",2019-10-26,265,1076,73,87,16,"FALSE"
"871",44927,"552F-WD PIG GRW2",2019-10-26,301,1083,71,87,16,"TRUE"
"872",44942,"553L PIG FIN1",2019-10-28,282,1171,71,86,17,"FALSE"
"873",44944,"552S-KN PIG GRW2",2019-10-28,243,1084,71,85,15,"FALSE"
"874",44949,"553LF-WD PIG FIN1",2019-10-28,302,1118,72,88,16,"TRUE"
"875",44952,"553LF-WD PIG FIN1",2019-10-28,303,1223.5,73,89,17,"TRUE"
"876",44955,"552F-WD PIG GRW2",2019-10-28,327,1323,72,88,19,"TRUE"
"877",44959,"553L PIG FIN1",2019-10-28,301,1208,72,88,18,"TRUE"
"878",44965,"552S-KN PIG GRW2",2019-10-28,268,1197,72,87,18,"FALSE"
"879",44966,"553LF-WD PIG FIN1",2019-10-28,321,1169,71,88,19,"TRUE"
"880",44967,"552SF-SWD PIG GRW2",2019-10-28,271,1022,72,87,16,"FALSE"
"881",44969,"553LFOM-SWD PIG FIN1",2019-10-28,251,1043.5,74,88,16,"FALSE"
"882",44973,"552F-WD PIG GRW2",2019-10-29,314,1089,71,91,18,"TRUE"
"883",44979,"552S-KN PIG GRW2",2019-10-29,261,1016,72,86,15,"FALSE"
"884",44982,"553LF-WD PIG FIN1",2019-10-29,313.5,1091.5,71,88,18,"TRUE"
"885",44983,"552F-WD PIG GRW2",2019-10-29,331,1091,71,88,17,"TRUE"
"886",44988,"553L PIG FIN1",2019-10-29,289,1108,72,89,17,"FALSE"
"887",44995,"552S-KN PIG GRW2",2019-10-29,272.5,1083,71,86,18,"FALSE"
"888",44997,"553LF-WD PIG FIN1",2019-10-29,337,1436,74,91,21,"TRUE"
"889",45000,"552F-WD PIG GRW2",2019-10-30,324,1238,73,90,18,"TRUE"
"890",45003,"552F-WD PIG GRW2",2019-10-30,334,1032.5,70,87,18,"TRUE"
"891",45078,"553L PIG FIN1",2019-11-01,325,1219,70,91,18,"TRUE"
"892",45082,"553LF-WD PIG FIN1",2019-11-01,320,1145,70,87,18,"TRUE"
"893",45085,"553LFOM-SWD PIG FIN1",2019-11-01,226,1025,73,86,14,"FALSE"
"894",45088,"553LF-SWD PIG FIN1",2019-11-01,279,1050,71,86,15,"FALSE"
"895",45090,"552S-KN PIG GRW2",2019-11-02,263,1074,71,85,15,"FALSE"
"896",45094,"553LF-WD PIG FIN1",2019-11-02,309,1084.5,70,88,17,"TRUE"
"897",45095,"552F-WD PIG GRW2",2019-11-02,318,1207,71,88,17,"TRUE"
"898",45105,"552F-WD PIG GRW2",2019-11-02,277,1063,72,86,14,"FALSE"
"899",45111,"553L PIG FIN1",2019-11-02,284,1034,72,86,16,"FALSE"
"900",45115,"552S-KN PIG GRW2",2019-11-02,263,1069,72,86,16,"FALSE"
"901",45118,"552S-KN PIG GRW2",2019-11-02,268,1080,72,85,16,"FALSE"
"902",45121,"553LF-WD PIG FIN1",2019-11-03,295,1116,71,87,17,"TRUE"
"903",45125,"553LF-WD PIG FIN1",2019-11-03,291,1070,71,86,16,"FALSE"
"904",45130,"562 GILT GRW",2019-11-03,292.5,1046.5,71,88,18,"TRUE"
"905",45141,"552F-WD PIG GRW2",2019-11-04,344,1101,70,88,16,"TRUE"
"906",45147,"553L PIG FIN1",2019-11-04,309.5,1102.5,69,85,18,"TRUE"
"907",45148,"553LF-WD PIG FIN1",2019-11-04,313,1201.5,72,88,18,"TRUE"
"908",45151,"553LF-WD PIG FIN1",2019-11-04,316,1115,70,87,18,"TRUE"
"909",45153,"553LFOM-SWD PIG FIN1",2019-11-04,251,1014,71.5,86,16,"FALSE"
"910",45155,"552F-WD PIG GRW2",2019-11-04,342,1045,72,89,17,"TRUE"
"911",45157,"552F-WD PIG GRW2",2019-11-05,316,1104.5,70,87,16,"TRUE"
"912",45158,"552SF-SWD PIG GRW2",2019-11-05,315.5,1029.5,70.5,89,16,"TRUE"
"913",45164,"553LF-SWD PIG FIN1",2019-11-05,318,1063,71,90,16,"TRUE"
"914",45165,"553LF-WD PIG FIN1",2019-11-05,337,1155,70,90,17,"TRUE"
"915",45168,"553SPF-WD",2019-11-05,313,1182,70,89,17,"TRUE"
"916",45170,"552/S1T PIG GRW2",2019-11-05,302.5,1114.5,70,87,17,"TRUE"
"917",45171,"552S-KN PIG GRW2",2019-11-05,280,1434.5,72,88.5,20,"FALSE"
"918",45175,"552F-WD PIG GRW2",2019-11-05,343,1513,73,91,20,"TRUE"
"919",45177,"562F GILT GRW",2019-11-05,355.5,1107.5,71,90,19,"TRUE"
"920",45179,"562 GILT GRW",2019-11-05,365,1225,70,88,19,"TRUE"
"921",45181,"553LF-WD PIG FIN1",2019-11-05,316,1172,70,87,19,"TRUE"
"922",45183,"552F-WD PIG GRW2",2019-11-05,312,1148,70,87,18,"TRUE"
"923",45187,"553LF-WD PIG FIN1",2019-11-05,299,1376,72,89,19,"TRUE"
"924",45189,"553SPF-WD",2019-11-05,324,1044.5,70,89,18,"TRUE"
"925",45190,"553SPF-WD",2019-11-06,297,1352,73,91,19,"TRUE"
"926",45193,"566F GESTATION",2019-11-06,333,1023,69,89,18,"TRUE"
"927",45196,"553L PIG FIN1",2019-11-06,295.5,1218,69,89,19,"TRUE"
"928",45197,"553L PIG FIN1",2019-11-06,309.5,1185.5,70,90,19,"TRUE"
"929",45200,"553SPF-WD",2019-11-06,292,1007,71,92,19,"TRUE"
"930",45201,"552S-KN PIG GRW2",2019-11-06,272,1207,69,87,19,"FALSE"
"931",45203,"552F-WD PIG GRW2",2019-11-06,335,1318,70,87,19,"TRUE"
"932",45209,"552S-KN PIG GRW2",2019-11-06,270,1309,72,87,18,"FALSE"
"933",45213,"562F GILT GRW",2019-11-06,344,1075,69,88,17,"TRUE"
"934",45216,"553LF-WD PIG FIN1",2019-11-06,300,1222,72,89,18,"TRUE"
"935",45217,"562F GILT GRW",2019-11-06,305,1048.5,72,88,19,"TRUE"
"936",45219,"553LF-WD PIG FIN1",2019-11-06,264,1028,71,85,16,"FALSE"
"937",45221,"552SF-SWD PIG GRW2",2019-11-06,256,1228.5,72,85,18,"FALSE"
"938",45222,"552S-KN PIG GRW2",2019-11-06,256,1100,70,83,18,"FALSE"
"939",45226,"553L PIG FIN1",2019-11-07,268,1251.5,70,84,18,"FALSE"
"940",45227,"552F-WD PIG GRW2",2019-11-07,261,1095,72,85,15,"FALSE"
"941",45231,"553L PIG FIN1",2019-11-07,281,1216,70,85,19,"FALSE"
"942",45236,"562F-WD",2019-11-07,335,1064,70,88,17,"TRUE"
"943",45240,"553LF-WD PIG FIN1",2019-11-07,282,1051,71,86,16,"FALSE"
"944",45245,"553LF-WD PIG FIN1",2019-11-07,237.5,1007,74.5,88,16,"FALSE"
"945",45250,"552F-WD PIG GRW2",2019-11-07,282,1020,70,87,16,"FALSE"
"946",45253,"553L PIG FIN1",2019-11-08,282,1163,70,87,18,"FALSE"
"947",45257,"553L PIG FIN1",2019-11-08,285.5,1079.5,71,87,18,"FALSE"
"948",45265,"553SPF-WD",2019-11-08,261.5,1088,70,86,16,"FALSE"
"949",45267,"553LF-WD PIG FIN1",2019-11-08,284,1012,69,87,16,"FALSE"
"950",45268,"562F-WD",2019-11-08,311,1090.5,71,88.5,16,"TRUE"
"951",45270,"553LF-WD PIG FIN1",2019-11-08,246,1008,72,86,14,"FALSE"
"952",45304,"553SPF-WD",2019-11-09,147,1086,72,83,16,"FALSE"
